"id","sday","eday","natu","anthro","sex","adult","yearl","pup","dispers","reason"
90,7800,7892,0,0,1,0,1,0,0,1
91,7409,7466,0,0,1,0,1,0,0,0
91,7466,7558,0,0,1,0,1,0,0,0
91,7558,7648,0,0,1,0,1,0,0,0
91,7648,7739,0,0,1,1,0,0,0,0
91,7739,7831,0,0,1,1,0,0,0,0
91,7831,7923,0,0,1,1,0,0,0,0
91,7923,8015,0,0,1,1,0,0,0,0
91,8015,8105,0,0,1,1,0,0,0,0
92,7414,7466,0,0,0,0,1,0,0,1
92,7466,7558,0,0,0,0,1,0,0,1
92,7558,7648,0,0,0,0,1,0,0,1
92,7648,7739,0,0,0,1,0,0,0,1
92,7739,7831,0,0,0,1,0,0,0,1
92,7831,7923,0,0,0,1,0,0,0,1
92,7923,8013,0,0,0,1,0,0,0,1
92,8013,8104,0,0,0,1,0,0,0,1
92,8104,8196,0,0,0,1,0,0,0,1
92,8196,8288,0,0,0,1,0,0,0,1
92,8288,8379,0,0,0,1,0,0,0,1
92,8379,8470,0,0,0,1,0,0,0,1
92,8520,8571,0,1,0,1,0,0,0,1
93,7257,7283,0,0,1,1,0,0,0,0
93,7283,7374,0,0,1,1,0,0,0,0
93,7374,7466,0,0,1,1,0,0,0,0
93,7478,7491,0,1,1,1,0,0,0,0
94,7401,7466,0,0,1,0,0,1,0,1
94,7466,7558,0,0,1,0,0,1,0,1
94,7558,7648,0,0,1,0,0,1,0,1
94,7723,7799,0,0,1,0,1,0,1,1
94,7799,7891,0,0,1,0,1,0,1,1
94,7891,7983,0,0,1,0,1,0,1,1
94,7983,8073,0,0,1,0,1,0,1,1
94,8073,8164,0,0,1,1,0,0,1,1
94,8164,8256,0,0,1,1,0,0,1,1
94,8256,8348,0,0,1,1,0,0,1,1
94,8348,8439,0,0,1,1,0,0,1,1
94,8439,8530,0,0,1,1,0,0,1,1
95,5594,5640,0,0,0,0,1,0,0,1
95,5640,5732,0,0,0,0,1,0,0,1
95,5732,5822,0,0,0,0,1,0,0,1
95,5822,5913,0,0,0,1,0,0,0,1
95,5913,6005,0,0,0,1,0,0,0,1
95,6005,6097,0,0,0,1,0,0,0,1
95,6097,6187,0,0,0,1,0,0,0,1
95,6187,6278,0,0,0,1,0,0,0,1
95,6278,6370,0,0,0,1,0,0,0,1
95,6370,6462,0,0,0,1,0,0,0,1
95,6462,6552,0,0,0,1,0,0,0,1
95,6552,6643,0,0,0,1,0,0,0,1
95,6643,6735,0,0,0,1,0,0,0,1
95,6735,6827,0,0,0,1,0,0,0,1
95,6827,6918,0,0,0,1,0,0,0,1
95,6918,7009,0,0,0,1,0,0,0,1
95,7009,7101,0,0,0,1,0,0,0,1
95,7161,7222,0,1,0,1,0,0,0,1
96,7455,7466,0,0,1,0,0,1,0,1
96,7466,7558,0,0,1,0,0,1,0,1
96,7558,7648,0,0,1,0,0,1,0,1
96,7648,7739,0,0,1,0,1,0,0,1
96,7739,7831,0,0,1,0,1,0,0,1
96,7831,7923,0,0,1,0,1,0,0,1
96,7923,8013,0,0,1,0,1,0,0,1
96,8013,8104,0,0,1,1,0,0,0,1
96,8106,8109,0,1,1,1,0,0,0,1
97,7478,7558,0,0,1,0,0,1,0,0
97,7558,7648,0,0,1,0,0,1,0,0
97,7658,7728,0,0,1,0,1,0,0,0
97,7728,7820,0,0,1,0,1,0,1,0
97,7820,7912,0,0,1,0,1,0,1,0
97,7912,8002,0,0,1,0,1,0,1,0
98,7478,7558,0,0,0,0,0,1,0,0
98,7558,7648,0,0,0,0,0,1,0,0
98,7648,7739,0,0,0,0,1,0,0,0
98,7809,7880,0,0,0,0,1,0,0,0
98,7880,7972,0,0,0,0,1,0,1,0
98,7972,8062,0,0,0,0,1,0,1,0
98,8062,8153,0,0,0,1,0,0,1,0
98,8153,8245,0,0,0,1,0,0,0,0
98,8245,8337,0,0,0,1,0,0,0,0
98,8337,8428,0,0,0,1,0,0,0,0
98,8428,8519,0,0,0,1,0,0,0,0
98,8519,8611,0,0,0,1,0,0,0,0
98,8611,8703,0,0,0,1,0,0,0,0
99,7536,7558,0,0,1,1,0,0,0,1
99,7558,7648,0,0,1,1,0,0,0,1
99,7648,7739,0,0,1,1,0,0,0,1
99,7739,7831,0,0,1,1,0,0,0,1
99,7890,7950,0,0,1,1,0,0,0,1
100,7536,7558,0,0,1,1,0,0,0,1
100,7558,7648,0,0,1,1,0,0,0,1
100,7681,7715,0,0,1,1,0,0,0,1
101,7536,7558,0,0,1,0,0,1,0,1
101,7558,7648,0,0,1,0,0,1,0,1
101,7676,7705,0,0,1,0,1,0,0,1
102,7536,7558,0,0,1,0,0,1,0,1
102,7558,7648,0,0,1,0,0,1,0,1
102,7681,7715,0,0,1,0,1,0,0,1
103,7536,7558,0,0,1,0,0,1,0,1
103,7617,7677,0,0,1,0,0,1,0,1
104,7590,7648,0,0,1,0,0,1,0,1
104,7648,7739,0,0,1,0,1,0,0,1
104,7789,7840,0,0,1,0,1,0,1,1
105,7591,7648,0,0,1,0,1,0,0,1
105,7648,7739,0,0,1,1,0,0,0,1
105,7739,7831,0,0,1,1,0,0,0,1
105,7901,7972,0,0,1,1,0,0,1,1
105,7972,8062,0,0,1,1,0,0,0,1
105,8062,8153,0,0,1,1,0,0,0,1
105,8153,8245,0,0,1,1,0,0,0,1
105,8245,8337,0,0,1,1,0,0,0,1
105,8358,8429,0,1,1,1,0,0,0,1
106,7257,7283,0,0,0,0,0,1,0,1
106,7335,7389,0,0,0,0,1,0,0,1
106,7389,7479,0,0,0,0,1,0,0,1
106,7479,7480,0,1,0,0,1,0,0,1
107,7590,7647,0,0,0,0,1,0,1,1
107,7647,7738,0,0,0,1,0,0,0,1
107,7738,7830,0,0,0,1,0,0,0,1
107,7830,7922,0,0,0,1,0,0,0,1
107,7922,8012,0,0,0,1,0,0,1,1
107,8090,8168,1,0,0,1,0,0,1,1
108,7590,7647,0,0,1,0,1,0,1,1
108,7647,7738,0,0,1,1,0,0,0,1
108,7738,7830,0,0,1,1,0,0,1,1
108,7837,7844,0,1,1,1,0,0,0,1
109,7590,7647,0,0,1,0,1,0,0,1
109,7647,7738,0,0,1,1,0,0,0,1
109,7738,7830,0,0,1,1,0,0,0,1
109,7830,7922,0,0,1,1,0,0,1,1
109,7922,8012,0,0,1,1,0,0,0,1
109,8012,8103,0,0,1,1,0,0,0,1
109,8103,8195,0,0,1,1,0,0,0,1
109,8195,8287,0,0,1,1,0,0,0,1
109,8287,8378,0,0,1,1,0,0,0,1
109,8378,8469,0,0,1,1,0,0,0,1
109,8469,8561,0,0,1,1,0,0,0,1
109,8561,8653,0,0,1,1,0,0,1,1
110,7590,7647,0,0,1,0,1,0,0,1
110,7647,7738,0,0,1,1,0,0,0,1
110,7797,7856,1,0,1,1,0,0,1,1
111,7590,7647,0,0,0,0,0,1,0,1
111,7647,7738,0,0,0,0,1,0,0,1
111,7738,7830,0,0,0,0,1,0,0,1
111,7830,7922,0,0,0,0,1,0,0,1
111,7922,8012,0,0,0,0,1,0,0,1
111,8012,8103,0,0,0,1,0,0,0,1
111,8103,8195,0,0,0,1,0,0,0,1
111,8195,8287,0,0,0,1,0,0,0,1
111,8287,8378,0,0,0,1,0,0,0,1
111,8378,8469,0,0,0,1,0,0,0,1
111,8469,8561,0,0,0,1,0,0,0,1
111,8561,8653,0,0,0,1,0,0,0,1
112,7591,7647,0,0,1,1,0,0,0,1
112,7647,7667,0,0,1,1,0,0,0,1
113,7591,7647,0,0,1,1,0,0,0,1
113,7647,7738,0,0,1,1,0,0,0,1
113,7738,7830,0,0,1,1,0,0,0,1
113,7830,7922,0,0,1,1,0,0,0,1
113,7922,8012,0,0,1,1,0,0,0,1
113,8012,8103,0,0,1,1,0,0,0,1
113,8103,8195,0,0,1,1,0,0,0,1
113,8195,8287,0,0,1,1,0,0,0,1
113,8287,8378,0,0,1,1,0,0,1,1
113,8357,8448,0,0,1,1,0,0,0,1
113,8448,8540,0,0,1,1,0,0,0,1
113,8540,8632,0,0,1,1,0,0,0,1
114,7591,7601,0,0,1,0,1,0,0,1
115,7591,7647,0,0,0,0,1,0,0,1
115,7647,7738,0,0,0,1,0,0,0,1
115,7738,7830,0,0,0,1,0,0,0,1
115,7830,7922,0,0,0,0,0,0,0,1
115,7922,8012,0,0,0,1,0,0,0,1
115,8033,8054,1,0,0,1,0,0,0,1
116,5458,5548,0,0,0,0,1,0,1,1
116,5548,5640,0,0,0,0,1,0,1,1
116,5640,5732,0,0,0,0,1,0,0,1
116,5732,5822,0,0,0,0,1,0,0,1
116,5822,5913,0,0,0,1,0,0,0,1
116,5913,6005,0,0,0,1,0,0,0,1
116,6005,6097,0,0,0,1,0,0,0,1
116,6097,6187,0,0,0,1,0,0,0,1
116,6268,6350,0,1,0,1,0,0,0,1
117,7593,7648,0,0,0,0,0,1,0,1
117,7648,7739,0,0,0,0,1,0,0,1
117,7739,7831,0,0,0,0,1,0,0,1
117,7831,7923,0,0,0,0,1,0,0,1
117,7923,8013,0,0,0,0,1,0,1,1
117,8013,8104,0,0,0,1,0,0,1,1
117,8132,8161,1,0,0,1,0,0,0,1
118,7593,7648,0,0,1,0,0,1,0,1
118,7648,7739,0,0,1,0,1,0,0,1
118,7739,7831,0,0,1,0,1,0,0,1
118,7831,7923,0,0,1,0,1,0,1,1
118,7923,8013,0,0,1,0,1,0,0,1
118,8013,8104,0,0,1,1,0,0,0,1
118,8104,8196,0,0,1,1,0,0,0,1
118,8196,8288,0,0,1,1,0,0,0,1
118,8288,8379,0,0,1,1,0,0,0,1
118,8447,8516,1,0,1,1,0,0,0,1
119,7593,7648,0,0,1,0,0,1,0,1
119,7648,7739,0,0,1,0,1,0,0,1
119,7821,7904,0,0,1,0,1,0,1,1
120,7419,7466,0,0,1,0,1,0,0,1
120,7466,7558,0,0,1,0,1,0,0,1
120,7558,7648,0,0,1,0,1,0,0,1
120,7648,7739,0,0,1,1,0,0,0,1
120,7739,7831,0,0,1,1,0,0,0,1
120,7831,7923,0,0,1,1,0,0,0,1
120,7923,8015,0,0,1,1,0,0,0,1
120,8015,8105,0,0,1,1,0,0,0,1
120,8105,8196,0,0,1,1,0,0,0,1
120,8196,8288,0,0,1,1,0,0,0,1
121,7637,7648,0,0,1,0,0,1,0,1
121,7648,7739,0,0,1,0,1,0,0,1
121,7739,7831,0,0,1,0,1,0,0,1
121,7831,7923,0,0,1,0,1,0,0,1
121,7923,8013,0,0,1,0,1,0,0,1
121,8013,8104,0,0,1,1,0,0,0,1
121,8191,8279,0,1,1,1,0,0,0,1
122,7637,7648,0,0,0,0,0,1,0,1
122,7648,7739,0,0,0,0,1,0,0,1
122,7739,7831,0,0,0,0,1,0,0,1
122,7868,7906,0,0,0,0,1,0,0,1
123,7637,7648,0,0,1,0,0,1,0,1
123,7648,7739,0,0,1,0,1,0,0,1
124,5458,5548,0,0,0,1,0,0,1,1
124,5548,5640,0,0,0,1,0,0,1,1
124,5640,5732,0,0,0,1,0,0,1,1
124,5732,5822,0,0,0,1,0,0,1,1
124,5822,5913,0,0,0,1,0,0,0,1
124,5913,6005,0,0,0,1,0,0,0,1
124,6012,6020,0,1,0,1,0,0,0,1
125,7637,7648,0,0,1,0,0,1,0,1
125,7648,7739,0,0,1,0,1,0,0,1
125,7739,7831,0,0,1,0,1,0,0,1
125,7831,7923,0,0,1,0,1,0,0,1
125,7923,8015,0,0,1,0,1,0,0,1
125,8015,8105,0,0,1,1,0,0,0,1
125,8105,8196,0,0,1,1,0,0,0,1
125,8196,8288,0,0,1,1,0,0,0,1
125,8288,8380,0,0,1,1,0,0,0,1
125,8380,8471,0,0,1,1,0,0,0,1
125,8471,8562,0,0,1,1,0,0,0,1
125,8562,8654,0,0,1,1,0,0,0,1
126,7696,7739,0,0,0,1,0,0,0,0
126,7739,7830,0,0,0,1,0,0,0,0
126,7830,7922,0,0,0,1,0,0,0,0
126,7922,8014,0,0,0,1,0,0,0,0
126,8014,8104,0,0,0,1,0,0,0,0
126,8104,8195,0,0,0,1,0,0,0,0
126,8195,8287,0,0,0,1,0,0,0,0
126,8287,8379,0,0,0,1,0,0,0,0
126,8379,8470,0,0,0,1,0,0,0,0
126,8470,8561,0,0,0,1,0,0,0,0
126,8561,8653,0,0,0,1,0,0,0,0
126,8653,8745,0,0,0,1,0,0,0,0
127,7727,7739,0,0,1,1,0,0,0,1
127,7739,7831,0,0,1,1,0,0,0,1
127,7831,7923,0,0,1,1,0,0,0,1
127,7923,8013,0,0,1,1,0,0,0,1
127,8013,8104,0,0,1,1,0,0,0,1
127,8104,8196,0,0,1,1,0,0,0,1
127,8196,8288,0,0,1,1,0,0,0,1
127,8288,8379,0,0,1,1,0,0,0,1
127,8379,8470,0,0,1,1,0,0,0,1
127,8475,8481,0,1,1,1,0,0,0,1
128,7772,7831,0,0,1,0,0,1,0,1
128,7831,7923,0,0,1,0,0,1,0,1
128,7923,8013,0,0,1,0,0,1,1,1
128,8013,8104,0,0,1,0,1,0,0,1
128,8104,8196,0,0,1,0,1,0,0,1
128,8196,8280,0,0,1,0,1,0,1,1
129,7817,7831,0,0,0,1,0,0,0,1
129,7831,7923,0,0,0,1,0,0,0,1
129,7923,8013,0,0,0,1,0,0,0,1
129,8013,8104,0,0,0,1,0,0,0,1
129,8104,8196,0,0,0,1,0,0,0,1
129,8196,8288,0,0,0,1,0,0,0,1
129,8310,8333,0,1,0,1,0,0,0,1
130,7815,7831,0,0,0,0,0,1,0,1
130,7831,7923,0,0,0,0,0,1,0,1
130,7923,8013,0,0,0,0,0,1,0,1
130,8013,8104,0,0,0,0,1,0,0,1
130,8104,8196,0,0,0,0,1,0,0,1
130,8196,8288,0,0,0,0,1,0,0,1
130,8366,8445,0,1,0,0,1,0,1,1
131,5458,5548,0,0,1,1,0,0,1,1
131,5548,5640,0,0,1,1,0,0,1,1
131,5640,5732,0,0,1,1,0,0,1,1
131,5758,5785,0,1,1,1,0,0,1,1
132,7781,7831,0,0,1,0,0,1,0,1
132,7831,7923,0,0,1,0,0,1,0,1
132,7923,8013,0,0,1,0,0,1,0,1
132,8097,8182,1,0,1,0,1,0,0,1
133,7823,7831,0,0,1,0,0,1,0,0
133,7831,7923,0,0,1,0,0,1,0,0
133,7923,8013,0,0,1,0,0,1,0,0
133,8013,8104,0,0,1,0,1,0,0,0
133,8104,8196,0,0,1,0,1,0,0,0
133,8196,8288,0,0,1,0,1,0,0,0
133,8356,8425,1,0,1,0,1,0,0,0
134,7837,7923,0,0,1,1,0,0,0,0
134,7923,8013,0,0,1,1,0,0,0,0
134,8013,8104,0,0,1,1,0,0,0,0
134,8104,8196,0,0,1,1,0,0,0,0
134,8196,8288,0,0,1,1,0,0,0,0
134,8288,8379,0,0,1,1,0,0,0,0
134,8448,8518,0,1,1,1,0,0,0,0
135,7880,7923,0,0,0,0,0,1,0,1
135,7923,8013,0,0,0,0,0,1,0,1
135,8013,8104,0,0,0,0,1,0,0,1
135,8104,8196,0,0,0,0,1,0,0,1
135,8196,8288,0,0,0,0,1,0,0,1
135,8288,8379,0,0,0,0,1,0,0,1
135,8379,8470,0,0,0,1,0,0,0,1
135,8470,8562,0,0,0,1,0,0,0,1
135,8562,8654,0,0,0,1,0,0,0,1
136,7880,7923,0,0,0,0,0,1,0,1
136,7923,8013,0,0,0,0,0,1,0,1
136,8013,8104,0,0,0,0,1,0,0,1
136,8104,8196,0,0,0,0,1,0,0,1
136,8196,8288,0,0,0,0,1,0,0,1
136,8288,8379,0,0,0,0,1,0,0,1
136,8379,8470,0,0,0,1,0,0,0,1
136,8491,8513,0,1,0,1,0,0,0,1
137,7900,7923,0,0,1,0,0,1,0,1
137,7923,8013,0,0,1,0,0,1,0,1
137,8013,8104,0,0,1,0,1,0,0,1
137,8104,8196,0,0,1,0,1,0,0,1
137,8268,8349,0,1,1,0,1,0,0,1
138,7929,8013,0,0,0,0,0,1,0,1
138,8013,8104,0,0,0,0,1,0,0,1
138,8169,8235,0,0,0,0,1,0,0,1
138,8235,8327,0,0,0,0,1,0,0,1
138,8377,8468,0,0,0,0,1,0,0,1
138,8468,8559,0,0,0,1,0,0,0,1
138,8559,8651,0,0,0,1,0,0,0,1
138,8651,8743,0,0,0,1,0,0,0,1
139,7929,8013,0,0,1,0,1,0,0,1
139,8013,8104,0,0,1,1,0,0,0,1
139,8104,8196,0,0,1,1,0,0,0,1
139,8196,8288,0,0,1,1,0,0,0,1
139,8288,8379,0,0,1,1,0,0,0,1
139,8379,8470,0,0,1,1,0,0,0,1
139,8470,8562,0,0,1,1,0,0,0,1
139,8562,8654,0,0,1,1,0,0,0,1
140,7929,8013,0,0,0,0,1,0,0,1
140,8013,8104,0,0,0,1,0,0,0,1
140,8104,8196,0,0,0,1,0,0,0,1
140,8196,8288,0,0,0,1,0,0,0,1
140,8288,8379,0,0,0,1,0,0,0,1
140,8379,8470,0,0,0,1,0,0,0,1
140,8470,8562,0,0,0,1,0,0,0,1
140,8562,8654,0,0,0,1,0,0,0,1
141,7929,8013,0,0,1,0,1,0,0,1
141,8013,8104,0,0,1,1,0,0,0,1
141,8104,8196,0,0,1,1,0,0,0,1
141,8196,8288,0,0,1,1,0,0,0,1
141,8288,8289,0,0,1,1,0,0,0,1
142,5458,5548,0,0,1,0,1,0,1,1
142,5548,5640,0,0,1,0,1,0,1,1
142,5640,5732,0,0,1,0,1,0,1,1
142,5732,5822,0,0,1,0,1,0,0,1
142,5822,5913,0,0,1,1,0,0,0,1
142,5913,6005,0,0,1,1,0,0,0,1
142,6005,6097,0,0,1,1,0,0,0,1
142,6097,6187,0,0,1,1,0,0,0,1
142,6187,6278,0,0,1,1,0,0,0,1
142,6278,6370,0,0,1,1,0,0,0,1
142,6391,6413,0,0,1,1,0,0,0,1
143,7929,8013,0,0,0,0,0,1,0,1
143,8013,8104,0,0,0,0,1,0,0,1
143,8104,8196,0,0,0,0,1,0,0,1
143,8196,8288,0,0,0,0,1,0,0,1
143,8288,8377,0,0,0,0,1,0,1,1
143,8377,8467,0,0,0,1,0,0,1,1
143,8467,8559,0,0,0,1,0,0,1,1
143,8559,8651,0,0,0,1,0,0,1,1
144,7930,8013,0,0,1,0,0,1,0,1
144,8013,8104,0,0,1,0,1,0,0,1
144,8104,8196,0,0,1,0,1,0,0,1
144,8196,8288,0,0,1,0,1,0,0,1
144,8288,8379,0,0,1,0,1,0,0,1
144,8379,8470,0,0,1,1,0,0,0,1
144,8513,8557,0,0,1,1,0,0,1,1
145,7930,8013,0,0,1,0,1,0,0,1
145,8013,8104,0,0,1,1,0,0,0,1
145,8183,8263,0,0,1,1,0,0,0,1
146,7930,8013,0,0,0,0,0,1,0,1
146,8013,8104,0,0,0,0,1,0,0,1
146,8104,8196,0,0,0,0,1,0,0,1
146,8196,8288,0,0,0,0,1,0,0,1
146,8302,8317,0,0,0,0,1,0,1,1
146,8440,8502,0,1,0,1,0,0,1,1
147,7931,8013,0,0,1,1,0,0,0,1
147,8040,8068,1,0,1,1,0,0,0,1
148,7931,8012,0,0,1,0,0,1,0,1
148,8012,8103,0,0,1,0,1,0,0,1
148,8103,8195,0,0,1,0,1,0,0,1
148,8195,8287,0,0,1,0,1,0,0,1
148,8287,8378,0,0,1,0,1,0,0,1
148,8378,8469,0,0,1,1,0,0,0,1
148,8469,8561,0,0,1,1,0,0,0,1
148,8561,8653,0,0,1,1,0,0,0,1
149,7931,8048,1,0,1,1,0,0,0,1
150,7939,7952,1,0,0,0,1,0,0,0
151,7945,7978,0,1,0,1,0,0,0,0
152,7956,7993,0,0,1,0,0,1,0,1
153,5080,5091,0,0,1,0,0,1,0,1
153,5091,5182,0,0,1,0,1,0,0,1
153,5182,5274,0,0,1,0,1,0,0,1
153,5274,5366,0,0,1,0,1,0,0,1
153,5401,5437,0,1,1,0,1,0,1,1
154,5458,5548,0,0,0,0,1,0,1,1
154,5548,5640,0,0,0,0,1,0,1,1
154,5640,5732,0,0,0,0,1,0,0,1
154,5732,5822,0,0,0,0,1,0,0,1
154,5822,5913,0,0,0,1,0,0,0,1
154,5913,6005,0,0,0,1,0,0,0,1
154,6005,6097,0,0,0,1,0,0,0,1
154,6116,6136,1,0,0,1,0,0,0,1
155,7965,8013,0,0,1,1,0,0,0,1
155,8013,8104,0,0,1,1,0,0,0,1
155,8104,8196,0,0,1,1,0,0,0,1
155,8201,8216,1,0,1,1,0,0,0,1
156,7965,8010,0,0,1,0,1,0,1,1
156,8010,8101,0,0,1,1,0,0,1,1
156,8101,8193,0,0,1,1,0,0,1,1
156,8193,8285,0,0,1,1,0,0,1,1
156,8285,8376,0,0,1,1,0,0,1,1
156,8376,8467,0,0,1,1,0,0,1,1
156,8467,8559,0,0,1,1,0,0,0,1
156,8559,8651,0,0,1,1,0,0,0,1
157,7965,8013,0,0,1,1,0,0,1,1
157,8013,8104,0,0,1,1,0,0,0,1
157,8104,8196,0,0,1,1,0,0,0,1
157,8196,8288,0,0,1,1,0,0,1,1
157,8348,8439,0,0,1,1,0,0,1,1
157,8439,8530,0,0,1,1,0,0,1,1
157,8530,8622,0,0,1,1,0,0,1,1
157,8622,8714,0,0,1,1,0,0,0,1
158,7965,8013,0,0,1,1,0,0,0,1
158,8013,8104,0,0,1,1,0,0,0,1
158,8104,8196,0,0,1,1,0,0,0,1
158,8196,8288,0,0,1,1,0,0,0,1
158,8288,8379,0,0,1,1,0,0,0,1
158,8379,8470,0,0,1,1,0,0,0,1
158,8470,8561,0,0,1,1,0,0,0,1
158,8561,8653,0,0,1,1,0,0,0,1
159,7965,8013,0,0,1,1,0,0,0,1
159,8013,8104,0,0,1,1,0,0,0,1
159,8104,8196,0,0,1,1,0,0,0,1
159,8196,8288,0,0,1,1,0,0,0,1
159,8288,8379,0,0,1,1,0,0,1,1
159,8379,8470,0,0,1,1,0,0,0,1
159,8470,8562,0,0,1,1,0,0,0,1
159,8562,8654,0,0,1,1,0,0,0,1
160,7966,8013,0,0,1,0,0,1,0,1
160,8013,8104,0,0,1,0,1,0,0,1
160,8104,8196,0,0,1,0,1,0,0,1
160,8196,8288,0,0,1,0,1,0,0,1
160,8288,8379,0,0,1,0,1,0,0,1
160,8379,8470,0,0,1,1,0,0,0,1
160,8470,8562,0,0,1,1,0,0,0,1
160,8562,8654,0,0,1,1,0,0,0,1
161,7966,8013,0,0,0,0,0,1,0,1
161,8013,8104,0,0,0,0,1,0,0,1
161,8104,8196,0,0,0,0,1,0,0,1
161,8196,8288,0,0,0,0,1,0,0,1
161,8358,8429,0,0,0,0,1,0,1,1
162,5467,5548,0,0,1,0,1,0,0,1
162,5548,5640,0,0,1,0,1,0,0,1
162,5640,5732,0,0,1,0,1,0,0,1
162,5732,5822,0,0,1,0,1,0,0,1
162,5822,5913,0,0,1,1,0,0,0,1
162,5913,6005,0,0,1,1,0,0,0,1
162,6067,6130,0,1,1,1,0,0,0,1
163,7838,7855,0,1,0,1,0,0,0,0
164,7799,7806,0,1,0,0,0,1,0,0
165,7801,7820,0,1,1,0,0,1,0,0
166,8077,8104,0,0,1,1,0,0,0,1
166,8104,8196,0,0,1,1,0,0,0,1
166,8196,8288,0,0,1,1,0,0,0,1
166,8288,8379,0,0,1,1,0,0,0,1
166,8379,8470,0,0,1,1,0,0,0,1
166,8470,8562,0,0,1,1,0,0,0,1
166,8562,8654,0,0,1,1,0,0,0,1
167,5467,5543,0,1,0,1,0,0,0,1
168,8121,8196,0,0,0,1,0,0,0,1
168,8196,8288,0,0,0,1,0,0,1,1
168,8288,8379,0,0,0,1,0,0,0,1
168,8379,8470,0,0,0,1,0,0,0,1
168,8531,8593,0,1,0,1,0,0,0,0
169,8133,8196,0,0,0,1,0,0,0,0
169,8232,8269,0,1,0,1,0,0,0,0
170,8170,8196,0,0,0,0,0,1,0,0
170,8196,8288,0,0,0,0,0,1,0,0
170,8288,8379,0,0,0,0,0,1,0,0
170,8379,8470,0,0,0,0,1,0,0,0
170,8561,8652,0,1,0,0,1,0,0,0
171,8174,8196,0,0,0,1,0,0,0,1
171,8196,8288,0,0,0,1,0,0,0,1
171,8288,8379,0,0,0,1,0,0,0,1
171,8379,8470,0,0,0,1,0,0,0,1
171,8470,8562,0,0,0,1,0,0,0,1
171,8562,8654,0,0,0,1,0,0,0,1
172,8174,8220,0,0,0,0,0,1,0,1
172,8220,8312,0,0,0,0,0,1,0,1
172,8312,8403,0,0,0,0,0,1,0,1
172,8403,8494,0,0,0,0,1,0,0,1
172,8494,8586,0,0,0,0,1,0,0,1
172,8586,8678,0,0,0,0,1,0,0,1
173,8150,8196,0,0,0,0,0,1,0,1
173,8196,8288,0,0,0,0,0,1,0,1
173,8288,8379,0,0,0,0,1,0,0,1
173,8505,8541,0,0,0,0,1,0,0,1
174,5467,5548,0,0,0,0,1,0,0,1
174,5548,5640,0,0,0,0,1,0,0,1
174,5640,5732,0,0,0,0,1,0,0,1
174,5732,5822,0,0,0,0,1,0,0,1
174,5822,5913,0,0,0,1,0,0,0,1
174,5913,6005,0,0,0,1,0,0,0,1
174,6005,6097,0,0,0,1,0,0,0,1
174,6097,6187,0,0,0,1,0,0,0,1
174,6187,6278,0,0,0,1,0,0,0,1
174,6278,6370,0,0,0,1,0,0,0,1
174,6370,6462,0,0,0,1,0,0,0,1
174,6462,6552,0,0,0,1,0,0,0,1
174,6552,6643,0,0,0,1,0,0,0,1
174,6643,6735,0,0,0,1,0,0,0,1
174,6735,6827,0,0,0,1,0,0,0,1
174,6827,6918,0,0,0,1,0,0,0,1
174,6918,7009,0,0,0,1,0,0,0,1
174,7009,7101,0,0,0,1,0,0,0,1
174,7101,7193,0,0,0,1,0,0,0,1
174,7193,7283,0,0,0,1,0,0,0,1
174,7283,7374,0,0,0,1,0,0,0,1
174,7412,7451,0,1,0,1,0,0,0,1
175,8149,8196,0,0,1,0,0,1,0,1
175,8196,8288,0,0,1,0,0,1,0,1
175,8288,8379,0,0,1,0,0,1,0,1
175,8379,8470,0,0,1,0,1,0,0,1
175,8470,8562,0,0,1,0,1,0,0,1
175,8562,8654,0,0,1,0,1,0,0,1
176,8149,8196,0,0,1,0,0,1,0,1
176,8196,8288,0,0,1,0,0,1,0,1
176,8288,8379,0,0,1,0,0,1,0,1
176,8425,8472,0,0,1,0,1,0,0,1
177,8211,8288,0,0,0,0,1,0,0,0
177,8288,8379,0,0,0,0,1,0,0,0
177,8379,8470,0,0,0,1,0,0,1,0
177,8541,8613,0,1,0,1,0,0,1,0
178,8211,8288,0,0,0,1,0,0,0,0
178,8333,8379,1,0,0,1,0,0,0,0
179,8211,8288,0,0,1,1,0,0,0,0
179,8288,8379,0,0,1,1,0,0,0,0
179,8379,8470,0,0,1,1,0,0,0,0
179,8470,8562,0,0,1,1,0,0,0,0
179,8562,8654,0,0,1,1,0,0,0,0
180,8215,8288,0,0,1,0,1,0,0,0
180,8343,8399,0,1,1,0,1,0,0,0
181,8224,8288,0,0,0,0,0,1,0,0
181,8288,8379,0,0,0,0,0,1,0,0
181,8379,8470,0,0,0,0,1,0,0,0
181,8470,8562,0,0,0,0,1,0,0,0
181,8601,8641,0,1,0,0,1,0,0,0
182,8224,8288,0,0,1,0,0,1,0,0
182,8288,8379,0,0,1,0,0,1,0,0
182,8379,8470,0,0,1,0,1,0,0,0
182,8470,8562,0,0,1,0,1,0,0,0
182,8601,8641,0,1,1,0,1,0,0,0
183,5467,5555,0,0,1,1,0,0,0,1
183,5555,5647,0,0,1,1,0,0,0,1
183,5647,5739,0,0,1,1,0,0,0,1
183,5739,5829,0,0,1,1,0,0,0,1
183,5829,5920,0,0,1,1,0,0,0,1
183,5920,6012,0,0,1,1,0,0,0,1
183,6012,6104,0,0,1,1,0,0,0,1
183,6104,6194,0,0,1,1,0,0,0,1
183,6194,6285,0,0,1,1,0,0,0,1
